DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Corrected Upscaled Measurement [MW]
01/07/2019 00:00,0.0,0.0,0.0
01/07/2019 01:00,0.0,0.0,0.0
01/07/2019 02:00,0.0,0.0,0.0
01/07/2019 03:00,0.0,0.0,0.0
01/07/2019 04:00,0.0,0.0,0.0
01/07/2019 05:00,0.0023003517312001898,0.0023522951573885812,0.0010470310621688605
01/07/2019 06:00,0.03704827770439738,0.036482094358943916,0.030090826790935127
01/07/2019 07:00,0.12530164289636544,0.12896884878526588,0.11072780160579392
01/07/2019 08:00,0.24055000667844048,0.2662642287885309,0.2534445912052359
01/07/2019 09:00,0.3741128804855968,0.4061753313248542,0.39103901693355686
01/07/2019 10:00,0.4917729033407043,0.5202104450809575,0.467108680488565
01/07/2019 11:00,0.5986242412549532,0.6125658568439174,0.5365830130155385
01/07/2019 12:00,0.6430254819607901,0.6759776494857601,0.5846484914144937
01/07/2019 13:00,0.6624359982784463,0.7048752615722533,0.6155370208218934
01/07/2019 14:00,0.6107923598640566,0.6993128626764221,0.6190521066769563
01/07/2019 15:00,0.598798622757157,0.6572795001558304,0.5863195856398689
01/07/2019 16:00,0.5389174989982339,0.5800440777073655,0.5326983867855923
01/07/2019 17:00,0.44625413692287136,0.4725909380982769,0.44962378118460694
01/07/2019 18:00,0.32668779032664996,0.34176251465546664,0.32555616568468854
01/07/2019 19:00,0.1885160505186922,0.19474406731868033,0.17261690981137118
01/07/2019 20:00,0.06961903207135543,0.07133242308662678,0.06133776583903474
01/07/2019 21:00,0.013934195099508762,0.014616880129413335,0.010546741663080096
01/07/2019 22:00,0.0,0.0,0.0
01/07/2019 23:00,0.0,0.0,0.0
02/07/2019 00:00,0.0,0.0,0.0
02/07/2019 01:00,0.0,0.0,0.0
02/07/2019 02:00,0.0,0.0,0.0
02/07/2019 03:00,0.0,0.0,0.0
02/07/2019 04:00,0.0,0.0,0.0
02/07/2019 05:00,0.0021890443893679227,0.002039150502367136,0.0013097163888930112
02/07/2019 06:00,0.03623425001113073,0.03541651207313634,0.032817114616880125
02/07/2019 07:00,0.1266195218236595,0.12040411985574567,0.12122111574479454
02/07/2019 08:00,0.250376218815393,0.23576898532227183,0.2623387898665796
02/07/2019 09:00,0.3765401225864858,0.3536597853994449,0.37521630726762734
02/07/2019 10:00,0.46754129502381975,0.45692257461302144,0.43197711521051924
02/07/2019 11:00,0.5167925676377614,0.523931820542883,0.5003480209554622
02/07/2019 12:00,0.5380403971445956,0.5431382734005135,0.5157967379528353
02/07/2019 13:00,0.5459402502189044,0.5491711313278224,0.5168259598403111
02/07/2019 14:00,0.5431271426663302,0.5459447025125778,0.5085380151674804
02/07/2019 15:00,0.5213183241566614,0.5273393093008414,0.4659251124204152
02/07/2019 16:00,0.4807408616672355,0.488399548834241,0.4467513097163889
02/07/2019 17:00,0.41699366290200496,0.42763464478116975,0.3615381190543328
02/07/2019 18:00,0.31430521957228297,0.32445719119633126,0.27906160490345944
02/07/2019 19:00,0.18489559371336134,0.1896217034475594,0.1682558881583829
02/07/2019 20:00,0.07256645048307386,0.07116991436755168,0.062374408215965925
02/07/2019 21:00,0.013911191582196761,0.014190944034668527,0.009933809234057078
02/07/2019 22:00,0.0,0.0,0.0
02/07/2019 23:00,0.0,0.0,0.0
03/07/2019 00:00,0.0,0.0,0.0
03/07/2019 01:00,0.0,0.0,0.0
03/07/2019 02:00,0.0,0.0,0.0
03/07/2019 03:00,0.0,0.0,0.0
03/07/2019 04:00,0.0,0.0,0.0
03/07/2019 05:00,0.0022231786408631513,0.0022231786408631513,0.0011093631735949302
03/07/2019 06:00,0.03454979890473576,0.03454979890473576,0.032450542437779194
03/07/2019 07:00,0.13244905833988807,0.13244905833988807,0.12106231727044715
03/07/2019 08:00,0.2757602291447144,0.2757602291447144,0.26802733708315396
03/07/2019 09:00,0.42331517786913225,0.42331517786913225,0.4129227823867262
03/07/2019 10:00,0.5386629762099108,0.5386629762099108,0.5022476662560662
03/07/2019 11:00,0.6034438491562902,0.6034438491562902,0.5358981018387973
03/07/2019 12:00,0.6520020480550897,0.6520020480550897,0.5353378548849081
03/07/2019 13:00,0.673341891631172,0.673341891631172,0.5512013772428429
03/07/2019 14:00,0.6697986079161782,0.6697986079161782,0.5592704174767368
03/07/2019 15:00,0.638307534764993,0.638307534764993,0.5413254478265386
03/07/2019 16:00,0.571626274469064,0.571626274469064,0.4968462919814191
03/07/2019 17:00,0.468784969056559,0.468784969056559,0.42079369555215856
03/07/2019 18:00,0.3400691589617251,0.3400691589617251,0.32681987503895754
03/07/2019 19:00,0.19324364435078137,0.19324364435078137,0.17891022691856756
03/07/2019 20:00,0.07082857185259939,0.07082857185259939,0.06040278416764369
03/07/2019 21:00,0.013784301212507977,0.013784301212507977,0.009592466719104792
03/07/2019 22:00,0.0,0.0,0.0
03/07/2019 23:00,0.0,0.0,0.0
04/07/2019 00:00,0.0,0.0,0.0
04/07/2019 01:00,0.0,0.0,0.0
04/07/2019 02:00,0.0,0.0,0.0
04/07/2019 03:00,0.0,0.0,0.0
04/07/2019 04:00,0.0,0.0,0.0
04/07/2019 05:00,0.0020888677817188822,0.0020888677817188822,0.0009713420697229189
04/07/2019 06:00,0.03337810361971476,0.03337810361971476,0.03110446565055431
