DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Corrected Upscaled Measurement [MW]
01/01/2016 00:00,0.0,0.0,0.0
01/01/2016 01:00,0.0,0.0,0.0
01/01/2016 02:00,0.0,0.0,0.0
01/01/2016 03:00,0.0,0.0,0.0
01/01/2016 04:00,0.0,0.0,0.0
01/01/2016 05:00,0.0,0.0,0.0
01/01/2016 06:00,0.0,0.0,0.0
01/01/2016 07:00,0.0,0.0,0.0
01/01/2016 08:00,7.535271845515074e-05,0.00024722464931352823,6.942610014968944e-05
01/01/2016 09:00,0.04029761783810511,0.0247326248484479,0.040828473506322856
01/01/2016 10:00,0.09659964508022947,0.06890117109977716,0.11006830850926923
01/01/2016 11:00,0.1388716734738111,0.10723707827877456,0.1893469882619091
01/01/2016 12:00,0.1559682739655511,0.11358617980343946,0.18685188195530988
01/01/2016 13:00,0.14109500199811703,0.09616784860368871,0.14625793320193173
01/01/2016 14:00,0.09986097846774904,0.06528254729441407,0.07549326397496596
01/01/2016 15:00,0.05097145740624089,0.032317002959922514,0.03108426635238656
01/01/2016 16:00,0.007921348695127981,0.004957192882639411,0.0029006563306443415
01/01/2016 17:00,0.0,0.0,0.0
01/01/2016 18:00,0.0,0.0,0.0
01/01/2016 19:00,0.0,0.0,0.0
01/01/2016 20:00,0.0,0.0,0.0
01/01/2016 21:00,0.0,0.0,0.0
01/01/2016 22:00,0.0,0.0,0.0
01/01/2016 23:00,0.0,0.0,0.0
02/01/2016 00:00,0.0,0.0,0.0
02/01/2016 01:00,0.0,0.0,0.0
02/01/2016 02:00,0.0,0.0,0.0
02/01/2016 03:00,0.0,0.0,0.0
02/01/2016 04:00,0.0,0.0,0.0
02/01/2016 05:00,0.0,0.0,0.0
02/01/2016 06:00,0.0,0.0,0.0
02/01/2016 07:00,0.0,0.0,0.0
02/01/2016 08:00,0.0,0.00017017861134253142,0.0
02/01/2016 09:00,0.008273559154423966,0.018651067807286693,0.009231131340634927
02/01/2016 10:00,0.03979300862238297,0.053309931657624335,0.06012300272963106
02/01/2016 11:00,0.07850652605341407,0.08690962415080025,0.14350967562771352
02/01/2016 12:00,0.11383594443202676,0.10892023787752558,0.19923597423445022
02/01/2016 13:00,0.13007911188778032,0.11006322855072169,0.1619406118979402
02/01/2016 14:00,0.11634713727402651,0.08140802904381633,0.06465178577476141
02/01/2016 15:00,0.06376279302894221,0.04149479473580829,0.019415601568691196
02/01/2016 16:00,0.009805166656506749,0.006587859576399189,0.0010261516266027268
02/01/2016 17:00,0.0,0.0,0.0
02/01/2016 18:00,0.0,0.0,0.0
02/01/2016 19:00,0.0,0.0,0.0
02/01/2016 20:00,0.0,0.0,0.0
02/01/2016 21:00,0.0,0.0,0.0
02/01/2016 22:00,0.0,0.0,0.0
02/01/2016 23:00,0.0,0.0,0.0
03/01/2016 00:00,0.0,0.0,0.0
03/01/2016 01:00,0.0,0.0,0.0
03/01/2016 02:00,0.0,0.0,0.0
03/01/2016 03:00,0.0,0.0,0.0
03/01/2016 04:00,0.0,0.0,0.0
03/01/2016 05:00,0.0,0.0,0.0
03/01/2016 06:00,0.0,0.0,0.0
03/01/2016 07:00,0.0,0.0,0.0
03/01/2016 08:00,2.0319834190153006e-05,0.0002836310189042191,2.0319834190153006e-05
03/01/2016 09:00,0.02003620317124879,0.024268655301106074,0.020202148483801707
03/01/2016 10:00,0.05938471542072216,0.06355366806873522,0.07997971403220017
03/01/2016 11:00,0.09536436849341977,0.10064413874382784,0.1472663049736181
03/01/2016 12:00,0.09495204519131123,0.10619992007531884,0.15125576575295144
03/01/2016 13:00,0.07162148890198389,0.08474725512906481,0.10325439077750458
03/01/2016 14:00,0.03975998889182397,0.05236505936778222,0.06971904442593081
03/01/2016 15:00,0.01802453958642364,0.02601023442315377,0.02165416996863972
03/01/2016 16:00,0.0029116629074973414,0.003914954720636146,0.0014664147007227087
03/01/2016 17:00,0.0,0.0,0.0
03/01/2016 18:00,0.0,0.0,0.0
03/01/2016 19:00,0.0,0.0,0.0
03/01/2016 20:00,0.0,0.0,0.0
03/01/2016 21:00,0.0,0.0,0.0
03/01/2016 22:00,0.0,0.0,0.0
03/01/2016 23:00,0.0,0.0,0.0
04/01/2016 00:00,0.0,0.0,0.0
04/01/2016 01:00,0.0,0.0,0.0
04/01/2016 02:00,0.0,0.0,0.0
04/01/2016 03:00,0.0,0.0,0.0
04/01/2016 04:00,0.0,0.0,0.0
04/01/2016 05:00,0.0,0.0,0.0
04/01/2016 06:00,0.0,0.0,0.0
04/01/2016 07:00,0.0,0.0,0.0
04/01/2016 08:00,1.1853236610922588e-05,0.00014477881860484017,1.2699896368845629e-05
04/01/2016 09:00,0.01422557725262295,0.0120632082308875,0.015593779421426587
04/01/2016 10:00,0.03798962333800689,0.038972595316955544,0.04484672071742561
04/01/2016 11:00,0.0532938451222238,0.06665921606079694,0.07557115667269489
04/01/2016 12:00,0.062403057457717806,0.08323935410020387,0.0884065186028082
04/01/2016 13:00,0.06411331016872235,0.08254001314015944,0.07794857727294278
04/01/2016 14:00,0.054035519070164385,0.0660403077777552,0.062119426438813595
04/01/2016 15:00,0.027136291901191417,0.03470712345653926,0.0328859583172468
04/01/2016 16:00,0.004654935349060884,0.006001124364158521,0.00549397516916262
04/01/2016 17:00,0.0,0.0,0.0
04/01/2016 18:00,0.0,0.0,0.0
04/01/2016 19:00,0.0,0.0,0.0
04/01/2016 20:00,0.0,0.0,0.0
04/01/2016 21:00,0.0,0.0,0.0
04/01/2016 22:00,0.0,0.0,0.0
04/01/2016 23:00,0.0,0.0,0.0
05/01/2016 00:00,0.0,0.0,0.0
05/01/2016 01:00,0.0,0.0,0.0
05/01/2016 02:00,0.0,0.0,0.0
05/01/2016 03:00,0.0,0.0,0.0
05/01/2016 04:00,0.0,0.0,0.0
05/01/2016 05:00,0.0,0.0,0.0
05/01/2016 06:00,0.0,0.0,0.0
05/01/2016 07:00,0.0,0.0,0.0
05/01/2016 08:00,1.693319515846084e-05,0.00022097819681791395,1.8626514674306924e-05
05/01/2016 09:00,0.011937902586714892,0.014040158765637804,0.012406952092604258
05/01/2016 10:00,0.03299856406505056,0.039900534411639196,0.0413483225976876
05/01/2016 11:00,0.05017305725451946,0.06093325611796341,0.06468565216507832
05/01/2016 12:00,0.053384437716321564,0.06399985776116066,0.06784369306213127
05/01/2016 13:00,0.049583782063005025,0.0552631757191528,0.05440550938437676
05/01/2016 14:00,0.03755190024316068,0.03948567113025691,0.04700908973916106
05/01/2016 15:00,0.01748098402183705,0.01981437831467295,0.02709819221208488
05/01/2016 16:00,0.0028718698988749584,0.0033375327657326316,0.0032477868313927887
05/01/2016 17:00,0.0,0.0,0.0
05/01/2016 18:00,0.0,0.0,0.0
05/01/2016 19:00,0.0,0.0,0.0
05/01/2016 20:00,0.0,0.0,0.0
05/01/2016 21:00,0.0,0.0,0.0
05/01/2016 22:00,0.0,0.0,0.0
05/01/2016 23:00,0.0,0.0,0.0
06/01/2016 00:00,0.0,0.0,0.0
06/01/2016 01:00,0.0,0.0,0.0
06/01/2016 02:00,0.0,0.0,0.0
06/01/2016 03:00,0.0,0.0,0.0
06/01/2016 04:00,0.0,0.0,0.0
06/01/2016 05:00,0.0,0.0,0.0
06/01/2016 06:00,0.0,0.0,0.0
06/01/2016 07:00,0.0,0.0,0.0
06/01/2016 08:00,4.23329878961521e-06,0.00016255867352122405,4.23329878961521e-06
06/01/2016 09:00,0.012961514234043849,0.010288609378280807,0.013839500403010045
06/01/2016 10:00,0.03775255860578844,0.031212958635590864,0.04777785679935517
06/01/2016 11:00,0.05959214706141331,0.05129572809352542,0.08434085844526175
06/01/2016 12:00,0.06644670446155825,0.06261726237647235,0.11470038404486618
06/01/2016 13:00,0.05873786736566896,0.06198904083609344,0.10946887340065971
06/01/2016 14:00,0.04356487784393012,0.04954144907510888,0.07951405116534248
06/01/2016 15:00,0.021362919011914193,0.025783329608030394,0.03880326336537093
06/01/2016 16:00,0.003878548351045455,0.004551642858594274,0.005895291894418141
06/01/2016 17:00,0.0,0.0,0.0
06/01/2016 18:00,0.0,0.0,0.0
06/01/2016 19:00,0.0,0.0,0.0
06/01/2016 20:00,0.0,0.0,0.0
06/01/2016 21:00,0.0,0.0,0.0
06/01/2016 22:00,0.0,0.0,0.0
06/01/2016 23:00,0.0,0.0,0.0
07/01/2016 00:00,0.0,0.0,0.0
07/01/2016 01:00,0.0,0.0,0.0
07/01/2016 02:00,0.0,0.0,0.0
07/01/2016 03:00,0.0,0.0,0.0
07/01/2016 04:00,0.0,0.0,0.0
07/01/2016 05:00,0.0,0.0,0.0
07/01/2016 06:00,0.0,0.0,0.0
07/01/2016 07:00,0.0,0.0,0.0
07/01/2016 08:00,0.00012615230393053326,4.910626595953643e-05,0.00011768570635130283
07/01/2016 09:00,0.005261143735733783,0.005057945393832253,0.005073185269474868
07/01/2016 10:00,0.01067383956813579,0.014512594910558861,0.006741951652341182
07/01/2016 11:00,0.013822567207851582,0.024168749449671154,0.009347123727470383
07/01/2016 12:00,0.014941851407825843,0.035638449190254606,0.01483771225760131
07/01/2016 13:00,0.019902430929496947,0.03784315119988621,0.03523882578451493
07/01/2016 14:00,0.02334918280400165,0.03449715183657434,0.05782347482711208
07/01/2016 15:00,0.011846463332859205,0.022812400517478442,0.032543061115287965
07/01/2016 16:00,0.0024908730078095896,0.004770927735896342,0.0032376269142977126
07/01/2016 17:00,0.0,0.0,0.0
07/01/2016 18:00,0.0,0.0,0.0
07/01/2016 19:00,0.0,0.0,0.0
07/01/2016 20:00,0.0,0.0,0.0
07/01/2016 21:00,0.0,0.0,0.0
07/01/2016 22:00,0.0,0.0,0.0
07/01/2016 23:00,0.0,0.0,0.0
08/01/2016 00:00,0.0,0.0,0.0
08/01/2016 01:00,0.0,0.0,0.0
08/01/2016 02:00,0.0,0.0,0.0
08/01/2016 03:00,0.0,0.0,0.0
08/01/2016 04:00,0.0,0.0,0.0
08/01/2016 05:00,0.0,0.0,0.0
08/01/2016 06:00,0.0,0.0,0.0
08/01/2016 07:00,0.0,0.0,0.0
08/01/2016 08:00,0.0001634053332791471,0.0006756344868225875,0.0001634053332791471
08/01/2016 09:00,0.04432941160533462,0.06142093213852708,0.04307381518433476
08/01/2016 10:00,0.1622767358218357,0.1747497273755579,0.15255369516184747
08/01/2016 11:00,0.2716626365662189,0.2535932240126254,0.27442613401607974
08/01/2016 12:00,0.3343941980100109,0.2946562222718929,0.3423053867880438
08/01/2016 13:00,0.3294268452102764,0.27566479724192117,0.3242740739235568
08/01/2016 14:00,0.25845643766213533,0.2091766064522247,0.23186031468649881
08/01/2016 15:00,0.1544281998658891,0.11830715461361833,0.1022079193167117
08/01/2016 16:00,0.025025569124689274,0.019157370342524672,0.013391617391068754
08/01/2016 17:00,0.0,0.0,0.0
08/01/2016 18:00,0.0,0.0,0.0
08/01/2016 19:00,0.0,0.0,0.0
08/01/2016 20:00,0.0,0.0,0.0
08/01/2016 21:00,0.0,0.0,0.0
08/01/2016 22:00,0.0,0.0,0.0
08/01/2016 23:00,0.0,0.0,0.0
09/01/2016 00:00,0.0,0.0,0.0
09/01/2016 01:00,0.0,0.0,0.0
09/01/2016 02:00,0.0,0.0,0.0
09/01/2016 03:00,0.0,0.0,0.0
09/01/2016 04:00,0.0,0.0,0.0
09/01/2016 05:00,0.0,0.0,0.0
09/01/2016 06:00,0.0,0.0,0.0
09/01/2016 07:00,0.0,0.0,0.0
09/01/2016 08:00,2.9633091527306468e-05,0.00042248321920359795,2.9633091527306468e-05
09/01/2016 09:00,0.021343445837481965,0.026698568806345208,0.023537141270260565
09/01/2016 10:00,0.05063956678113506,0.07156984265675058,0.07372459174066472
09/01/2016 11:00,0.06890794437784054,0.109927762989454,0.1277126978643854
09/01/2016 12:00,0.08168150014562547,0.1282926597985627,0.14685736831054125
09/01/2016 13:00,0.07999664722735862,0.12162436754516082,0.11414497524366868
09/01/2016 14:00,0.061571637575437384,0.09454226186847649,0.06599204817155359
09/01/2016 15:00,0.03198087903602707,0.052687636735550894,0.028794898366962658
09/01/2016 16:00,0.006658978996064726,0.010833858262383244,0.005412695832402007
09/01/2016 17:00,0.0,0.0,0.0
09/01/2016 18:00,0.0,0.0,0.0
09/01/2016 19:00,0.0,0.0,0.0
09/01/2016 20:00,0.0,0.0,0.0
09/01/2016 21:00,0.0,0.0,0.0
09/01/2016 22:00,0.0,0.0,0.0
09/01/2016 23:00,0.0,0.0,0.0
10/01/2016 00:00,0.0,0.0,0.0
10/01/2016 01:00,0.0,0.0,0.0
10/01/2016 02:00,0.0,0.0,0.0
10/01/2016 03:00,0.0,0.0,0.0
10/01/2016 04:00,0.0,0.0,0.0
10/01/2016 05:00,0.0,0.0,0.0
10/01/2016 06:00,0.0,0.0,0.0
10/01/2016 07:00,0.0,0.0,0.0
10/01/2016 08:00,0.00022436483584960612,0.0007890868943842751,0.00023537141270260566
10/01/2016 09:00,0.056605978095218744,0.06160042400720676,0.05510654366393703
10/01/2016 10:00,0.16855471792683505,0.16519686532691227,0.15630524454920447
10/01/2016 11:00,0.2401685868909976,0.22947442748867167,0.2459927593657502
10/01/2016 12:00,0.24099408015497256,0.23459502570459023,0.28609987875832266
10/01/2016 13:00,0.19452939264015606,0.19459119880248443,0.23206689966743202
10/01/2016 14:00,0.1347992400382013,0.1377320694396467,0.07259599428335331
10/01/2016 15:00,0.07719335676887543,0.07978159564884617,0.03490270186061948
10/01/2016 16:00,0.017087287234402834,0.017355678377664437,0.0067851312999952585
10/01/2016 17:00,0.0,0.0,0.0
10/01/2016 18:00,0.0,0.0,0.0
10/01/2016 19:00,0.0,0.0,0.0
10/01/2016 20:00,0.0,0.0,0.0
10/01/2016 21:00,0.0,0.0,0.0
10/01/2016 22:00,0.0,0.0,0.0
10/01/2016 23:00,0.0,0.0,0.0
11/01/2016 00:00,0.0,0.0,0.0
11/01/2016 01:00,0.0,0.0,0.0
11/01/2016 02:00,0.0,0.0,0.0
11/01/2016 03:00,0.0,0.0,0.0
11/01/2016 04:00,0.0,0.0,0.0
11/01/2016 05:00,0.0,0.0,0.0
11/01/2016 06:00,0.0,0.0,0.0
11/01/2016 07:00,0.0,0.0,0.0
11/01/2016 08:00,1.6086535400537796e-05,0.0001312322624780715,1.5239875642614755e-05
11/01/2016 09:00,0.002721164461964657,0.006640352481390418,0.0031284078055256403
11/01/2016 10:00,0.011812596942542282,0.01887289266386253,0.021345985816755734
11/01/2016 11:00,0.024541279743157295,0.03053986412804205,0.05372648825852247
11/01/2016 12:00,0.04859488346575092,0.039067421209842926,0.08600962482812806
11/01/2016 13:00,0.061116134625674785,0.04051097609710171,0.0905197813585841
